id,rate,duration,quantity,sourceLocation,startTime,endTime,merged_from,uncertainties
bcccea4f-5994-4341-9b34-de443426294d,181.9532068,73.03333333333333,13288.649203293333,CH4_1B2_250m_-103.82121_32.10650?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:08:01,2024-05-17T18:10:01,GAO20240517t180146p0000-H,111.4192791
6ff8f803-a2d9-44ad-bba0-46317a7f84f3,296.5431718,8088.099722222222,2398470.7454624767,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:42:04,2024-10-04T17:48:03,GAO20240430t174249p0000-D,137.1122639
1952aad2-2bff-4b5d-8d79-5222ff0e9d25,293.6821248,7922.3163888888885,2326642.710426752,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T15:29:04,2024-10-04T17:48:03,GAO20240507t152949p0000-A,134.8035705
3ab862f5-e2e2-45a9-937a-fd3f541b5e5c,195.9508424,7921.983888888889,1552319.4165070057,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T15:49:01,2024-10-04T17:48:03,GAO20240507t154919p0001-B,55.85778118
a0792ed5-005d-4f51-8490-de67a6d5a617,319.6710495,7752.667222222222,2478303.2673520274,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-16T17:08:01,2024-10-04T17:48:03,GAO20240514t170815p0000-A,58.15224374
357b7f83-2ca2-4a23-9261-1c9fe19194c6,97.90760736,7682.650555555556,752189.9340774192,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-19T15:09:01,2024-10-04T17:48:03,GAO20240517t150916p0000-F,22.71793384
5489e72b-0a0e-4972-ac2c-f2e2b57d21c0,575.5936201,7679.783055555556,4420434.130529861,CH4_1B2_250m_-103.82691_32.00257?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-19T18:01:04,2024-10-04T17:48:03,GAO20240517t180146p0000-D,120.215307
be778ffe-a225-41e6-9fe5-22d5f04cbf12,1181.229731,72.88416666666667,86092.94458582583,CH4_1B2_250m_-103.82714_32.03510?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:08:01,2024-05-17T18:01:04,GAO20240517t152741p0000-J,279.7676985
c0cdb8c2-06aa-4d65-9f5e-7985398ed6a7,262.9893096,73.88416666666667,19430.745982038003,CH4_1B2_250m_-103.82738_32.22631?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:08:01,2024-05-17T19:01:04,GAO20240517t180146p0000-J,71.35609892
5f263346-09b6-4e99-936c-ca883ae26395,286.8804665,4320.3325,1239419.0030351114,CH4_1B2_250m_-103.82761_32.53493?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T15:29:04,2024-05-07T15:49:01,GAO20240507t152949p0000-J,178.1998564
cf5f1e61-3dff-4517-8ef8-055b5a5fb40e,137.1441842,4320.3325,592508.4761852466,CH4_1B2_250m_-103.82849_32.67448?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T15:29:04,2024-05-07T15:49:01,GAO20240507t152949p0000-H,66.48841628
24e8304d-6490-4a29-921f-47c230b525c2,109.29003744500001,166.11583333333334,18154.805645207383,CH4_1B2_250m_-103.83008_32.20578?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T17:42:04,2024-05-07T15:49:01,"GAO20240507t152949p0000-F, GAO20240507t152949p0000-M",60.95344624
de63ff75-7076-4d80-b3b5-16c93bd4502e,130.6970221,73.88416666666667,9656.440563673417,CH4_1B2_250m_-103.83008_32.20578?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:08:01,2024-05-17T19:01:04,GAO20240517t180146p0000-I,15.05352727
57263576-429b-47fc-9e4c-b6c34fb09835,77.16121801,1.3325,102.817322998325,CH4_1B2_250m_-103.83101_32.73779?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T15:29:04,2024-05-07T16:49:01,GAO20240507t154919p0000-C,46.5269142
a80a91a6-e492-46a9-a169-8e8b0153eb89,84.76851012,4320.149444444444,366212.63190130127,CH4_1B2_250m_-103.83525_32.16115?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:42:04,2024-04-30T17:51:02,GAO20240430t174249p0000-I,32.75202995
9bbc8f30-e079-4401-85ac-490b69fcecfb,118.9895636,243.20083333333332,28938.361025489663,CH4_1B2_250m_-103.83525_32.16115?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T15:49:01,2024-05-17T19:01:04,"GAO20240512t182852p0000-D, GAO20240517t180146p0000-B",31.832955515000002
ae91ce25-eb2e-4a70-ad8c-6a46613d4766,170.7569176,4320.149444444444,737695.4027046858,CH4_1B2_250m_-103.83750_32.10452?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:42:04,2024-04-30T17:51:02,GAO20240430t174249p0000-G,58.28768049
c126128a-6102-4ffe-bef7-7c0d9ce0d419,219.18547905,73.74972222222222,16164.868195082207,CH4_1B2_250m_-103.83789_32.06069?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:16:05,2024-05-17T19:01:04,"GAO20240517t154401p0000-L, GAO20240517t174422p0000-F, GAO20240517t180146p0000-G",72.8573696955
272e133c-c792-45cd-9836-39e1faaad6f7,324.4520259,4486.115833333333,1455529.370547067,CH4_1B2_250m_-103.83958_32.21318?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:42:04,2024-05-07T15:49:01,GAO20240430t174249p0000-B,140.2807755
d9531ab8-311d-408b-b518-bd936b45ba9d,327.0332535,4485.966388888889,1467060.1832499795,CH4_1B2_250m_-103.83958_32.21318?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:51:02,2024-05-07T15:49:01,GAO20240430t175124p0000-G,199.2567236
a533aa1a-d8aa-4c26-971f-2726225356a5,455.825880744375,243.20083333333332,110857.23405193262,CH4_1B2_250m_-103.84070_32.13688?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T15:49:01,2024-05-17T19:01:04,"GAO20240512t181850p0000-A, GAO20240512t182852p0000-B, GAO20240514t171655p0000-C, GAO20240517t174422p0000-A, GAO20240517t180146p0000-C",87.461011780625
9e162267-5a7c-40db-b72b-63072712be1d,511.7756956,4369.351111111111,2236127.704209522,CH4_1B2_250m_-103.84277_32.85580?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T15:49:01,2024-05-09T17:10:05,GAO20240507t154919p0000-D,461.143986
f35ad3b0-97c1-45fd-8787-0ab19d4857f3,401.05560227499996,288.76694444444445,115811.60082127812,CH4_1B2_250m_-103.84391_32.03237?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T17:42:04,2024-05-12T18:28:05,"GAO20240430t175124p0000-A, GAO20240507t154919p0001-A, GAO20240512t181850p0000-B",118.971331405
a06b2ebf-1b57-44a5-bbe6-97b3658f8e71,184.48885115000002,72.88416666666667,13446.31617535846,CH4_1B2_250m_-103.84391_32.03237?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:08:01,2024-05-17T18:01:04,"GAO20240514t171655p0000-A, GAO20240517t152741p0000-L, GAO20240517t174422p0000-G",91.2785376825
12be8562-1520-46cd-9206-5d73456de0bb,127.007277,73.46583333333334,9330.6954442025,CH4_1B2_250m_-103.84871_32.20953?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-14T17:16:05,2024-05-17T18:44:02,GAO20240517t174422p0000-C,23.36870735
db1c0f91-c113-434c-a0eb-79e35b114279,109.476405,169.1002777777778,18512.490495612503,CH4_1B2_250m_-103.85300_32.11074?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T16:10:04,2024-05-14T17:16:05,GAO20240512t181850p0000-C,23.98150033
adbe53bf-262b-4fa8-8ab1-b957845fd85c,79.66685671,167.31722222222223,13329.637167893006,CH4_1B2_250m_-103.85765_32.37250?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T17:51:02,2024-05-07T17:10:04,GAO20240507t161040p0000-C,47.40476924
33811490-f8d0-407d-838f-9bf99cbe97a3,195.5333875,4320.166111111111,844736.7142682569,CH4_1B2_250m_-103.85877_32.20670?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T17:51:02,2024-04-30T18:01:00,GAO20240430t175124p0000-F,64.4579777
ac9b56b0-174a-4ece-8404-f115bb9f0bb6,164.4383429,1.15,189.10409433499998,CH4_1B2_250m_-103.85877_32.20670?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-17T17:35:02,2024-05-17T18:44:02,GAO20240517t174422p0000-D,37.93830016
83009172-159e-4964-8ca4-54485eaaf294,1982.104461,5328.233888888889,10561116.160418045,CH4_1B2_250m_-103.86569_31.73318?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-02-25T17:34:01,2024-10-04T17:48:03,emi20240823t173410p11025-A,617.1343698
1c5e4e71-8ed9-4c2e-9e1f-431b764392df,191.9690639,242.41611111111112,46536.393924278396,CH4_1B2_250m_-103.86810_31.99348?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T16:10:04,2024-05-17T18:35:02,GAO20240517t173526p0000-B,47.58242431
5d64b555-a9cd-4a0c-8158-95a856f3eddb,129.1059378,335.4175,43304.3908920315,CH4_1B2_250m_-103.86927_32.31285?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T17:51:02,2024-05-14T17:16:05,"GAO20240430t180103p0000-B, GAO20240507t161040p0000-B",60.359001289999995
380b05b1-ce46-47ef-84e5-53cead5202b9,37.40707109,4486.151111111111,167813.77353381584,CH4_1B2_250m_-103.87253_31.99971?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:01:00,2024-05-07T16:10:04,GAO20240430t180103p0000-H,18.51036783
00698dcf-52f3-4f65-9e1c-dd9e1f09eb59,252.78481531,242.09916666666666,61198.99313253824,CH4_1B2_250m_-103.87253_31.99971?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T16:29:05,2024-05-17T18:35:02,"GAO20240512t180055p0000-A, GAO20240517t173526p0000-A",75.93128347
e397d628-8242-400a-b0a5-7a5143ae2d97,401.7290153,4486.151111111111,1802217.0683536676,CH4_1B2_250m_-103.87540_32.28328?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:01:00,2024-05-07T16:10:04,GAO20240430t180103p0000-A,115.9976521
21c5fc5e-0bb6-4b4c-a3b8-1816cc35a9fa,1383.09155,5328.233888888889,7369435.268145862,CH4_1B2_250m_-103.87890_31.76628?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-02-25T17:34:01,2024-10-04T17:48:03,emi20240823t173410p11025-C,437.3797382
7466646b-19da-422b-9b2f-ffbad9368c0b,53.9776090975,4728.866666666667,255252.9164075312,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:01:00,2024-05-17T18:53:00,"GAO20240430t180103p0000-F, GAO20240517t173526p0000-D, GAO20240517t175307p0000-A",22.954037189999998
67e240bc-3e04-4ef7-8eeb-23d88f187f05,160.4323561,4725.5825,758136.3344199283,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:09:03,2024-05-17T15:44:00,GAO20240430t180938p0000-C,66.03493374
4f6f2dc6-53bd-4701-92a5-22ab0b1eed6d,50.93516443,4559.248611111111,232226.07768419356,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:29:05,2024-05-17T15:44:00,GAO20240507t162954p0001-E,9.502212709
78b265c5-d051-4cd5-be48-8b2269acae73,107.578513,4437.731944444445,477404.603675932,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-14T18:00:05,2024-05-17T15:44:00,GAO20240512t180055p0000-D,74.79581528
2e19cbee-f6bb-4e3b-93f4-ff5f31ef16d0,27.79270793,4437.565833333333,123331.97112598037,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-14T18:10:03,2024-05-17T15:44:00,GAO20240512t181035p0000-C,4.560004843
be79b8f6-c9d8-466f-9f62-7d00c76790b2,31.99299069,4390.3,140458.827026307,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-16T17:26:00,2024-05-17T15:44:00,GAO20240514t172600p0000-B,7.74242035
8c080520-d186-4711-b8c4-f3ad4fbdbc58,33.33659077,4390.1658333333335,146353.16179826937,CH4_1B2_250m_-103.88256_32.06504?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-16T17:34:03,2024-05-17T15:44:00,GAO20240514t173435p0000-C,2.803406961
3b75ef40-eef8-49ad-9b96-42bb67200ac0,144.5069047,4486.700277777778,648359.169458297,CH4_1B2_250m_-103.89001_32.01937?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-02T18:09:03,2024-05-07T16:51:04,GAO20240430t180938p0000-A,70.67053867
b0d48247-9bf3-438a-b518-181d1c9bc8ab,97.54538323,4462.917777777778,435337.0249573133,CH4_1B2_250m_-103.89001_32.01937?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-03T17:56:00,2024-05-07T16:51:04,GAO20240501t175603p0000-B,20.37839128
c2d6177a-4480-4b7b-9229-4fd02f676f07,203.2194604,4320.366388888889,877982.5262802965,CH4_1B2_250m_-103.89001_32.01937?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:29:05,2024-05-07T16:51:04,GAO20240507t162954p0001-B,49.46576317
819843ea-3335-4572-a637-483685568b60,187.7922959,120.16694444444444,22566.42638850997,CH4_1B2_250m_-103.90060_32.21068?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-12T17:16:03,2024-05-17T17:26:04,"GAO20240512t181035p0000-A, GAO20240515t185215p0000-F",51.53794245
eadf6fe3-c8c5-47c5-a85d-efcad59b4b6e,42.69492361,26.099444444444444,1114.3137868189942,CH4_1B2_250m_-103.90339_32.07947?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-13T15:28:05,2024-05-14T17:34:03,GAO20240513t174613p0000-F,1.475088415
c1bfb8ce-5a56-41ac-8fe3-008426e33254,139.29481292062502,408.2836111111111,56871.78922827944,CH4_1B2_250m_-103.90709_32.11819?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-04-30T18:09:03,2024-05-17T18:26:04,"GAO20240501t175603p0000-C, GAO20240512t171635p0000-A, GAO20240512t181035p0000-B, GAO20240513t174613p0000-C, GAO20240514t173435p0000-B, GAO20240517t172646p0000-C",36.318519097625
5d022036-bce7-499d-b704-686c535e05e9,185.75990995,4370.1658333333335,811801.6116665668,CH4_1B2_250m_-103.90736_32.77750?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:51:04,2024-05-09T19:01:01,"GAO20240507t165149p0000-D, GAO20240509t180110p0000-D",78.414880225
4f96bf7c-3f50-4d4c-b4a6-845280f83e42,308.0431802,4321.0,1331054.5816442,CH4_1B2_250m_-103.90948_32.76505?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:51:04,2024-05-07T17:51:04,GAO20240507t165149p0000-K,162.8832687
2cbb8b4f-ffae-4bfd-877c-9ebce4868f05,323.30232135125,98.96638888888889,31996.06326352833,CH4_1B2_250m_-103.91282_32.20517?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-13T15:28:05,2024-05-17T18:26:04,"GAO20240513t153749p0000-D, GAO20240513t174613p0000-D, GAO20240513t175458p0000-E, GAO20240515t185215p0000-D, GAO20240517t171741p0000-C, GAO20240517t172646p0000-A",97.583595791875
d66bf0ea-bf60-489e-97de-597cc22ffd55,139.708429415,4561.583333333333,637291.6431456404,CH4_1B2_250m_-103.91285_31.99777?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:51:04,2024-05-17T18:26:04,"GAO20240507t165149p0000-A, GAO20240513t152858p0000-E, GAO20240513t153749p0000-F, GAO20240513t174613p0000-A, GAO20240515t184355p0000-A, GAO20240515t185215p0000-A, GAO20240517t171741p0000-J, GAO20240517t172646p0000-D",46.135039159531246
3013ceee-0585-48ae-b4c3-79184e08cad3,320.68126359999997,2.433333333333333,780.3244080933332,CH4_1B2_250m_-103.91523_32.03828?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-13T15:28:05,2024-05-13T17:54:05,"GAO20240513t153749p0000-G, GAO20240513t174613p0000-B",114.4395199
ec24ce27-0e52-4297-aabb-4d6a1493b655,267.412022,4320.332777777778,1155308.923818432,CH4_1B2_250m_-103.91696_32.76692?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T16:51:04,2024-05-07T17:11:02,GAO20240507t165149p0000-L,129.1478946
a6892129-1291-436b-843c-5f456d436458,208.8182627,143.25055555555556,29913.332141920946,CH4_1B2_250m_-103.91890_32.09197?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:56:00,2024-05-07T17:11:02,GAO20240507t165149p0000-C,110.6306184
af6a499d-997c-4543-a65a-23c5e881a35e,416.4525887,1.3327777777777778,555.0387557173889,CH4_1B2_250m_-103.92030_32.70663?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T16:51:04,2024-05-07T18:11:02,GAO20240507t171126p0000-D,210.6342907
463401f7-7001-41a5-b110-1d574f70d945,204.989810975,4440.883333333333,910335.8350620279,CH4_1B2_250m_-103.92754_32.29156?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-14T17:24:04,2024-05-17T18:17:04,"GAO20240512t172445p0000-K, GAO20240515t184355p0000-K, GAO20240517t171741p0000-B",68.97421252
ed081314-8bbb-4d6b-8745-3b99553ddce0,68.99350397,118.33222222222223,8164.154643667812,CH4_1B2_250m_-103.92963_32.04234?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-12T17:24:04,2024-05-17T15:44:00,"GAO20240513t153749p0000-H, GAO20240513t175458p0000-H, GAO20240517t152741p0000-R",33.643450395
4e24f414-b863-4a0e-9e6a-c78f5491cf95,156.927536040625,384.6672222222222,60364.87937892488,CH4_1B2_250m_-103.93035_32.06420?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:37:02,2024-05-17T18:17:04,"GAO20240501t174543p0000-E, GAO20240507t171126p0001-D, GAO20240512t172445p0000-C, GAO20240512t172445p0000-G, GAO20240513t153749p0000-C, GAO20240513t175458p0000-D, GAO20240517t154401p0000-M, GAO20240517t171741p0000-G",52.65358492296875
bff578e8-6671-4ef4-a743-c1973152f020,655.5492304,263.65,172835.55459496,CH4_1B2_250m_-103.93144_32.30669?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:45:04,2024-05-12T17:24:04,GAO20240507t171126p0000-C,356.0474922
aaaa2566-3caa-4b2e-88f9-e92cbfeaa904,1324.542516,47.56638888888889,63003.704415923334,CH4_1B2_250m_-103.93144_32.30669?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-15T18:43:05,2024-05-17T18:17:04,GAO20240517t171741p0000-A,457.2094371
05bd7b95-a539-4147-bb01-fe5979e42835,518.3467434849999,263.7838888888889,136731.51978936463,CH4_1B2_250m_-103.93298_32.01699?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:37:02,2024-05-12T17:24:04,"GAO20240501t174543p0000-G, GAO20240507t171126p0001-I",259.931670535
8e4bdc87-c084-4df0-9610-fd3abdd7d366,200.14231552500001,47.56638888888889,9520.047213384854,CH4_1B2_250m_-103.93336_32.04298?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-15T18:43:05,2024-05-17T18:17:04,"GAO20240517t152741p0000-M, GAO20240517t154401p0000-S, GAO20240517t171741p0000-H",98.78718495
2b1f44ad-f9eb-4d4a-8bab-127ca1790222,68.82002623,1.133888888888889,78.03426307523888,CH4_1B2_250m_-103.93336_32.04298?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-17T17:09:02,2024-05-17T18:17:04,GAO20240517t171741p0000-I,20.24131208
f212cfab-4d1c-4a09-9001-8a7b88f1a50d,164.89508054542966,4704.667222222222,775776.4805477762,CH4_1B2_250m_-103.93439_32.06438?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-03T17:37:02,2024-05-17T18:17:04,"GAO20240501t173728p0000-E, GAO20240512t172445p0000-F, GAO20240513t153749p0000-B, GAO20240513t154638p0000-I, GAO20240513t175458p0000-C, GAO20240513t180403p0000-G, GAO20240515t183424p0000-F, GAO20240515t184355p0000-B, GAO20240517t154401p0000-N, GAO20240517t171741p0000-E",81.81532359402344
a763682b-bf68-4b87-b787-302eb912463b,248.4370328478125,4704.533333333334,1168780.3022669624,CH4_1B2_250m_-103.93439_32.06438?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-03T17:45:04,2024-05-17T18:17:04,"GAO20240501t174543p0000-A, GAO20240501t174543p0000-D, GAO20240512t172445p0000-M, GAO20240513t175458p0000-J, GAO20240515t184355p0000-I, GAO20240517t171741p0000-F",96.0705992875
1117be38-a75e-475b-8991-381cd15a7598,339.5142307,4320.366666666667,1466825.9651752566,CH4_1B2_250m_-103.93439_32.06438?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2023-11-09T17:11:02,2024-05-07T17:33:02,"GAO20240507t171126p0001-B, GAO20240507t171126p0001-C",179.2250373
3f411635-7c57-4f99-935f-6c28a79da79a,44.99060239,143.56666666666666,6459.150816457666,CH4_1B2_250m_-103.93441_32.26316?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:37:02,2024-05-07T17:11:02,GAO20240501t174543p0000-H,16.32646203
5a6d2c3d-87b3-4bcd-ab69-0e2f6f28aa18,1378.312124,5328.233888888889,7343969.368563225,CH4_1B2_250m_-103.93796_31.72792?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-02-25T17:34:01,2024-10-04T17:48:03,emi20240823t173410p11025-B,444.2276407
0eac3dff-131e-4498-9981-23cf50649742,178.4083442,120.01694444444445,21412.02433427672,CH4_1B2_250m_-103.93920_32.15878?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T17:33:02,2024-05-12T17:34:03,GAO20240512t172445p0000-I,52.4197932
16381671-78f3-4e59-bf6b-dece8ade3da3,683.4718817665528,384.53333333333336,262817.7209352984,CH4_1B2_250m_-103.93931_32.06593?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-01T17:45:04,2024-05-17T18:17:04,"GAO20240507t171126p0001-A, GAO20240507t173329p0000-B, GAO20240512t172445p0000-B, GAO20240512t173430p0000-A, GAO20240513t153749p0000-A, GAO20240513t154638p0000-A, GAO20240513t175458p0000-B, GAO20240513t180403p0000-C, GAO20240515t183424p0000-B, GAO20240515t184355p0000-C, GAO20240517t170921p0000-D, GAO20240517t171741p0000-D",160.55534654907225
cead0862-074f-4392-a444-f559da945cbc,143.1673764,120.01694444444445,17182.511059655666,CH4_1B2_250m_-103.94069_32.06255?datetime=2024-01-01T00%3A00%3A00.000Z%2F2025-01-01T23%3A59%3A59.999Z&status=not_deleted,2024-05-07T17:33:02,2024-05-12T17:34:03,GAO20240512t172445p0000-H,17.0632955
